33,25.3137,9.60174,5.13771,0.844801,0.66,0.647161,153.909,191,122,15.4594,4.59728,0.0449954,0.495605,3.3089,15.0909,8.10299,4.12728,0.0725436,0.92579,3.32341,9,69.5455,180.058,242,126,27.6706,6.21053,0.0157637,-0.0347484,1.9769,13.3942,10.2792,4.86027,0.0422522,1.40293,4.61085,59,72.3317,146.455,180,121,14.4623,4.5744,0.0468319,0.428345,2.45289,13.2121,6.70937,4.12728,0.0651974,0.628217,2.75271,14,108.182,158.043,208,120,20.1622,6.00665,0.0182138,0.386357,2.43863,12.7067,7.53106,4.71425,0.0445174,0.809563,3.18271,73,89.4952,8,33,26193,12288,26203,12293,33,10,0,1.56642,5.67876,1.90403,23.9989,0.848537,3.24102,20.3639,4.6976,8.94434,1.90403,153.909,88.5758,146.455,15.4594,13.8521,14.4623
204,60.0416,21.3224,12.9339,0.795017,0.68,0.711107,125.471,204,65,26.579,6.30243,0.0150423,0.432229,3.09867,19.3088,12.9542,5.26383,0.0310938,1.02669,3.5475,60,75,187.82,240,119,20.1833,6.14565,0.0165729,0.0168002,3.07141,11.8637,8.52734,4.7299,0.0463181,1.45968,5.32328,140,78.4615,133.333,186,98,18.9086,5.88242,0.0194156,0.587425,2.88899,14.1667,8.90867,4.77707,0.0419069,1.31196,5.71372,76,95,167.481,219,120,16.6044,5.94617,0.0187562,0.304381,2.79556,9.47253,5.85454,4.35254,0.0581814,1.08003,4.11939,151,84.6264,9,204,26252,12288,26267,12308,204,12,0,10.372,28.3319,1.65275,56.923,0.889471,8.05824,50.6314,12.5362,20.7192,1.65275,125.471,75.6471,133.333,26.579,22.29,18.9086
352,71.1127,23.967,19.0584,0.606357,0.8,0.874698,134.656,193,95,17.8096,5.90545,0.019386,0.367867,3.41008,12.4773,8.47587,4.74417,0.0453415,1.85593,8.73011,120,86.9318,179.308,228,113,22.5606,6.31722,0.0149203,-0.265212,2.50519,14.3056,7.75351,4.84749,0.0397534,0.698073,3.33452,172,87.0238,133.028,195,100,14.3249,5.6385,0.0236958,0.726366,4.08715,9.76989,6.33675,4.31763,0.0619835,1.77827,8.1939,114,82.5852,164.952,214,113,17.422,6.01361,0.017739,-0.0967518,2.74123,12.002,6.3691,4.55364,0.0491938,0.750362,3.36146,175,88.5417,10,352,26279,12288,26301,12308,352,16,0,22.618,35.8177,1.25841,67.4191,0.986492,10.5851,66.5084,18.8719,23.7486,1.25841,134.656,75.9233,133.028,17.8096,14.0879,14.3249
2019,351.806,97.3801,35.5454,0.931001,0.593126,0.204993,136.14,242,73,25.6897,6.62649,0.0121645,0.557374,3.56686,15.1243,11.6976,5.18499,0.0345723,1.64479,6.24736,640,80.8321,186.887,255,66,36.344,7.04538,0.00832636,-0.291526,2.42434,15.8999,10.8703,5.22816,0.0313531,0.943477,3.40576,521,74.7216,136.716,250,84,20.4618,6.28752,0.0156598,0.754089,4.78532,11.6865,8.89203,4.79368,0.0453706,1.79919,7.53356,653,82.474,173.389,255,95,31.2417,6.88418,0.00935443,0.307985,2.39903,13.2463,8.71167,4.9293,0.03885,1.06799,4.07598,574,82.3228,11,2019,26339,12288,26431,12325,2019,50,0,78.8838,592.597,2.74085,333.533,0.477567,25.3509,159.284,30.6253,83.9395,2.74085,136.14,80.9138,136.716,25.6897,22.4738,20.4618
221,58.8701,20.5806,14.0728,0.729677,0.751701,0.801333,139.095,172,112,11.5494,5.31298,0.0305276,0.421751,2.97515,7.62896,4.07263,3.91872,0.0752442,0.824831,4.25977,71,81.9231,173.885,225,124,20.4802,6.12289,0.0164125,0.185955,2.49171,11.92,6.63842,4.59225,0.046825,0.6343,2.94255,134,85.425,136.498,170,108,10.9716,5.18014,0.0325341,0.578065,3.10827,7.1629,4.12373,3.8665,0.0789705,0.956184,4.55329,72,83.0769,158.675,200,121,17.0546,5.96549,0.0179,0.173373,2.2836,10.2925,5.28601,4.33241,0.0575875,0.657396,3.33613,144,91.8,12,221,26761,12288,26782,12302,221,17,0,12.2944,26.3892,1.46507,55.8123,0.944215,8.38728,52.6988,13.8587,20.3039,1.46507,139.095,78.4525,136.498,11.5494,11.464,10.9716
277,74.2843,23.6234,17.3061,0.68068,0.626697,0.630806,130.527,208,69,26.5645,6.38961,0.0137758,0.209489,2.65003,19.2383,11.7197,5.17438,0.0338203,1.18997,4.10261,90,82.852,193.81,255,98,28.9948,6.58372,0.0122433,-0.0570256,2.82241,17.8118,11.5319,5.26532,0.0303329,0.929554,3.44612,142,79.2341,143.354,194,100,17.9169,5.87081,0.0203183,0.448945,3.10447,14.0686,8.91591,4.82899,0.0433083,1.22426,4.44383,90,82.852,181.19,255,124,24.9893,6.41547,0.0139287,0.504927,2.89291,15.8074,9.88346,5.05982,0.0358967,0.984622,3.58792,150,83.698,13,277,26909,12288,26935,12305,277,26,0,18.6354,34.7958,1.36645,70.4259,0.837746,9.38999,58.999,16.0656,21.9529,1.36645,130.527,88.0939,143.354,26.5645,21.9033,17.9169
42,26.7279,9.79266,6.07097,0.78464,0.7,0.738803,104.238,163,84,19.8672,4.70137,0.0430839,1.41763,4.11828,14.2619,8.96836,4.40936,0.0521542,0.275547,1.87689,4,24.2857,192.644,246,100,27.8443,6.18268,0.0160339,-0.972879,3.68756,16.0731,9.23484,5.04233,0.0344238,0.614319,2.79689,75,87.3288,117.5,153,92,14.9416,4.75529,0.0442177,0.778568,2.89623,10.119,6.29513,4.16889,0.0612245,0.722538,3.27272,11,66.7857,158.731,198,107,19.5935,5.97973,0.0183274,-0.241074,2.38184,11.8904,6.61097,4.53526,0.0499364,1.03712,5.08504,76,88.4931,14,42,27003,12288,27013,12294,42,10,0,2.22021,5.91018,1.63156,25.3397,0.906627,3.65637,22.9736,5.72503,9.34074,1.63156,104.238,55.5714,117.5,19.8672,14.0985,14.9416
146,61.2132,24.9173,8.19949,0.944306,0.675926,0.489635,111.452,178,60,26.149,5.96357,0.0184838,0.369083,2.55793,18.8493,14.1631,5.08144,0.0364046,1.06767,3.17868,44,76.8493,186.71,255,115,30.7332,6.56711,0.01232,-0.291248,2.40263,18.2787,10.3135,5.14622,0.0333763,0.772737,3.11054,115,84.2672,122.589,172,85,17.3144,5.61298,0.0245825,0.481409,2.69798,11.6849,8.26592,4.45758,0.0553575,1.17724,3.67701,41,71.6096,167.874,234,120,21.3194,6.22147,0.0157055,0.23973,2.8923,15.0345,8.769,4.94551,0.0372407,0.724169,3.20352,126,92.3276,15,146,27061,12288,27088,12296,146,27,0,4.11865,38.721,3.06617,58.0338,0.738075,6.81713,42.8333,7.78634,23.8742,3.06617,111.452,63.1918,122.589,26.149,19.1941,17.3144
1122,153.64,55.8627,28.8408,0.85642,0.56724,0.597305,120.871,238,45,32.9978,6.9414,0.00936703,0.30946,2.67576,18.7745,11.5717,5.37124,0.027723,0.828062,3.24207,376,85.4545,200.36,255,135,20.9723,6.33603,0.0145679,-0.230157,2.96067,13.9577,8.47878,4.92106,0.0382669,1.02792,4.33164,332,77.8841,130.257,232,79,24.6044,6.54511,0.012187,0.400438,2.70347,13.1578,8.3873,4.89141,0.0393046,0.883285,3.3072,365,82.9545,175.04,243,107,21.3217,6.36129,0.014375,0.0464189,2.9959,12.2429,7.19181,4.7278,0.0435159,0.857568,3.52339,350,82.1067,16,1122,27131,12288,27177,12331,1122,19,0,51.9035,194.956,1.93808,145.659,0.815197,18.8982,118.741,27.1498,52.6183,1.93808,120.871,75.1381,130.257,32.9978,26.6479,24.6044
319,88.5269,34.2593,13.2744,0.921882,0.645749,0.511505,124.721,193,85,21.3506,6.1284,0.0171284,0.551677,2.80661,12.7273,8.0163,4.67732,0.0481029,1.15751,3.92652,87,69.5455,200.532,255,134,24.5341,6.40086,0.0137044,-0.149647,2.34642,17.9013,9.29944,5.11059,0.0331283,0.504919,2.71144,145,79.3455,132.743,205,104,15.8093,5.71267,0.0224546,0.920629,4.68453,9.18182,6.22399,4.25172,0.0642191,1.91336,8.99675,90,71.9436,177.73,229,117,20.4693,6.18976,0.0156385,-0.0415177,2.62531,15.2876,8.32797,4.97026,0.0354123,0.53821,2.56358,167,91.3841,17,319,27282,12288,27320,12301,319,38,0,10.9298,73.2728,2.5892,83.9288,0.754379,10.0767,63.3141,12.5247,32.4289,2.5892,124.721,75.6834,132.743,21.3506,18.5732,15.8093
329,70.4264,26.3264,16.0449,0.792818,0.685417,0.833556,116.872,184,87,20.7791,5.85141,0.0206114,1.04778,3.42972,11.6687,9.09004,4.75724,0.0460916,1.00745,3.26099,52,40.304,209.232,253,111,31.2688,6.5837,0.0126008,-0.677279,2.65652,13.2,8.23889,4.84767,0.0403262,0.903374,3.90571,91,40.7105,127.535,189,91,20.6623,6.04332,0.0186344,0.721971,3.14424,11.2675,7.58788,4.64913,0.0482719,0.95211,3.27928,69,53.4802,206.363,255,128,28.0367,6.53916,0.0121453,-0.469745,2.37563,11.607,7.0983,4.63294,0.0479101,1.17337,4.88851,97,43.3947,18,329,25271,12289,25295,12309,329,0,0,16.0065,43.2342,1.64348,66.7684,0.963012,10.2335,64.2988,15.965,26.2383,1.64348,116.872,71.7994,127.535,20.7791,24.7661,20.6623
236,57.3553,18.7768,16.1278,0.512107,0.728395,0.901518,141.547,189,86,21.326,6.02936,0.0175237,-0.205286,2.5831,15.4576,8.44438,4.9132,0.0368429,0.394462,2.65221,67,72.3941,204.973,255,114,27.3836,6.48208,0.0131085,-0.725363,3.30134,17.0497,10.1196,5.19209,0.0314637,0.767656,3.11322,184,83.3393,151.665,201,106,21.0303,6.04976,0.0177751,0.0844513,2.21943,12.411,6.77268,4.60076,0.045892,0.377421,2.28396,68,73.4746,193.996,248,115,22.8695,6.37884,0.0139541,-0.322464,2.79095,13.7123,7.94557,4.85151,0.0398809,0.835011,3.62542,183,82.8863,19,236,26954,12292,26972,12310,236,0,0,16.1733,21.9522,1.16504,54.3763,1.0015,8.66724,54.4579,16.0598,18.7103,1.16504,141.547,98.1314,151.665,21.326,22.4317,21.0303
1292,182.853,52.2354,39.4137,0.656254,0.613194,0.485589,128.865,255,49,34.7974,7.02167,0.00883742,0.401763,3.01372,18.7067,13.7655,5.41715,0.0301139,1.38291,4.60494,424,83.6842,195.991,255,76,30.58,6.76849,0.0109844,-0.690974,3.91272,18.1596,10.679,5.27247,0.0303214,0.985955,3.99923,443,80.117,139.307,251,82,26.8312,6.63001,0.0115548,0.554551,3.56508,13.4961,8.99256,4.92465,0.0400596,1.16928,4.26492,427,84.2763,179.545,255,104,24.6414,6.55233,0.0132307,-0.0539218,3.46746,15.0525,8.74793,4.99759,0.0367688,1.04784,4.56302,484,87.5319,20,1292,27071,12293,27120,12336,1292,0,0,97.0066,170.45,1.32556,173.355,0.73502,20.2795,127.42,35.228,46.6966,1.32556,128.865,82.4427,139.307,34.7974,31.0713,26.8312
809,139.983,52.8417,22.6463,0.903509,0.537899,0.518811,146.865,255,82,28.7731,6.70006,0.0109568,0.572389,3.40226,17.4598,12.5343,5.33381,0.0302453,1.27217,4.47517,277,87.3115,196.824,255,95,37.1858,6.76841,0.0111011,-0.156437,2.06413,15.4369,12.3839,5.26875,0.0315487,1.27226,4.65565,274,71.6615,150.926,240,98,23.0235,6.35351,0.0141807,0.679515,3.55137,14.2126,9.46645,5.00205,0.0376374,1.16688,4.1958,284,89.5179,192.637,255,108,36.3887,6.78935,0.0107645,0.0465761,1.78884,13.4964,10.3451,5.01662,0.0378372,1.50195,5.66212,299,78.2,21,809,24576,12295,24608,12342,809,20,0,31.9701,174.432,2.33583,132.712,0.759747,16.0472,100.828,20.9995,49.0512,2.33583,146.865,98.5958,150.926,28.7731,28.5079,23.0235
704,112.225,43.0451,22.5115,0.852348,0.597623,0.702425,144.341,199,87,18.3174,6.10368,0.0171988,-0.122523,3.08634,10.2571,6.70677,4.50962,0.0531379,1.14458,4.12349,202,73.1676,188.069,255,112,24.4681,6.5381,0.0124802,-0.0421298,2.66821,13.5986,7.32753,4.77441,0.0419825,0.68363,2.97293,340,85.0834,147.146,198,111,14.6821,5.80585,0.0211172,0.386101,3.30253,8.68466,5.23618,4.20752,0.0640536,1.02768,4.06141,215,77.8764,177.273,236,121,20.0401,6.27969,0.0146606,0.191743,2.64973,11.9833,6.2857,4.58515,0.0464973,0.57286,2.79877,367,91.84,22,704,25712,12297,25743,12335,704,0,0,31.5897,115.722,1.91397,106.396,0.884025,14.9696,94.057,21.6408,41.4199,1.91397,144.341,91.0355,147.146,18.3174,17.9422,14.6821
327,67.3553,22.7219,18.4017,0.586615,0.789855,0.905761,99.1009,188,55,24.0728,6.10284,0.0180026,1.09316,3.98297,17.9694,13.9422,5.30687,0.0314508,1.07258,3.34332,114,88.8991,189.355,255,126,22.4507,6.38674,0.0141849,0.0985475,3.02062,16.0926,9.06912,5.04755,0.0351616,0.891157,4.07166,188,69.3777,113.563,174,82,18.8034,5.89069,0.0207334,0.963038,3.55091,12.3731,8.70841,4.78335,0.0441882,1.18376,3.95113,108,84.2202,170.407,248,113,19.9626,6.14803,0.0171169,0.624754,4.25112,13.5514,7.57471,4.81554,0.0405189,0.716072,3.11755,234,86.3531,23,327,26863,12297,26886,12315,327,0,0,21.0806,32.1846,1.23561,63.8569,1.00386,10.2023,64.1031,18.3564,22.6814,1.23561,99.1009,57.4434,113.563,24.0728,18.0506,18.8034
319,67.9411,23.7873,17.162,0.692439,0.770531,0.868431,127.47,187,85,20.5746,6.10366,0.0167156,0.237769,2.79475,13.5831,7.94052,4.76072,0.0438184,1.19054,4.94239,86,68.7461,192.601,255,122,24.9399,6.50202,0.0130434,-0.269685,2.86537,15.513,9.04572,5.01875,0.0357972,0.792222,3.17483,223,82.1749,138.511,200,104,15.9517,5.8108,0.0206268,0.5401,3.65375,10.2978,6.30189,4.45682,0.0533112,1.13181,4.6905,95,75.9404,176.295,232,125,18.7712,6.14695,0.0165391,0.224195,2.88585,12.2962,7.3932,4.74564,0.0436408,0.969136,3.85202,238,87.7023,24,319,27320,12302,27338,12325,319,0,0,18.325,35.2815,1.38756,64.4122,0.982951,10.0767,63.3141,17.109,23.7397,1.38756,127.47,79.6395,138.511,20.5746,16.4377,15.9517
45,25.799,8.46345,7.00805,0.560674,0.625,0.849605,150.822,177,126,12.2007,4.58031,0.0508642,0.0464823,2.35976,9.46667,5.80268,3.96676,0.0745679,1.19983,4.43979,13,73.6667,178.121,236,120,22.7478,6.27092,0.0149728,-0.196286,2.44184,13.3038,7.84574,4.78191,0.0427795,0.872536,3.31394,113,77.4597,149.956,173,129,9.90837,4.50597,0.0508642,0.289191,2.57389,7.42222,4.42964,3.71429,0.0883951,1.3303,5.30278,15,85,169.871,219,116,17.2206,5.95873,0.0192508,-0.127441,3.18309,10.5296,5.81403,4.41549,0.0545583,0.873379,3.49598,120,82.2581,25,45,25661,12303,25670,12311,45,0,0,2.98621,4.39354,1.21296,24.459,0.972239,3.7847,23.78,6.87286,8.33652,1.21296,150.822,94.4444,149.956,12.2007,11.6991,9.90837
654,104.326,36.2414,24.2278,0.743701,0.67284,0.755098,117.341,198,65,24.1023,6.45047,0.0132565,0.260272,2.85742,13.6988,9.80136,4.9434,0.0405363,1.31341,4.58224,187,72.9128,194.017,255,92,29.6648,6.7691,0.0105318,-0.238309,2.85856,17.3722,10.5036,5.22892,0.0314385,1.00705,3.95042,293,78.5647,122.127,213,76,20.1716,6.20041,0.0157909,0.657862,3.89698,10.6575,6.61331,4.50754,0.0517727,1.22173,5.13633,193,75.2523,168.568,248,106,24.7661,6.55476,0.0120621,0.23157,2.70401,13.6025,7.66914,4.8309,0.0409498,0.927786,4.11785,322,86.3407,26,654,27184,12303,27211,12339,654,0,0,36.6033,82.0066,1.4968,98.9072,0.916571,14.4283,90.6554,23.5864,35.3042,1.4968,117.341,67.0275,122.127,24.1023,18.6318,20.1716
157,47.6985,15.874,12.7346,0.597016,0.700893,0.867162,134.631,179,85,22.1314,5.81817,0.0205688,-0.360072,2.3184,15.0255,7.75661,4.67366,0.0452351,0.940382,4.05035,44,71.465,193.666,255,100,30.3086,6.71109,0.0109578,-0.167594,2.61322,16.9812,9.47653,5.11418,0.0332185,0.801576,3.39035,169,80.8537,140.599,194,110,15.0874,5.569,0.0243823,0.252252,3.10912,11.4204,6.3478,4.34479,0.0586231,1.04099,4.11123,58,94.2038,178.508,243,110,23.4823,6.36905,0.0140062,0.167945,2.64808,13.9099,7.17977,4.74999,0.042286,0.629513,3.05514,179,85.6379,27,157,27042,12306,27058,12320,157,0,0,10.0523,15.6656,1.24837,45.221,0.982233,7.06928,44.4176,12.6542,15.797,1.24837,134.631,83.3631,140.599,22.1314,16.5499,15.0874
796,142.267,61.06,17.7157,0.956986,0.413077,0.494213,123.495,227,51,32.9708,6.90272,0.00954208,0.398396,2.77449,19.99,14.6173,5.47557,0.0283137,1.43086,4.70907,229,73.3605,192.816,255,91,28.5751,6.56356,0.0129237,-1.19557,4.94397,15.8154,10.6975,5.1481,0.0343565,1.41459,5.37387,331,68.9583,133.314,209,82,21.6325,6.30196,0.0151512,0.618011,3.20188,13.4359,9.82227,4.93638,0.0411858,1.49189,5.12548,256,82.01,174.562,239,104,22.0049,6.38025,0.0143454,-0.472394,3.63028,12.719,7.5685,4.75686,0.0435596,1.17719,5.01854,383,79.7917,28,796,26808,12309,26855,12350,796,0,0,19.532,232.937,3.45339,134.878,0.741518,15.9177,100.014,17.1312,59.1609,3.45339,123.495,76.4121,133.314,32.9708,25.9696,21.6325
245,58.5269,19.6733,15.9565,0.584943,0.765625,0.898803,106.665,169,65,20.9037,5.91141,0.0217076,0.518578,3.40706,12.6408,8.86829,4.77364,0.0417993,0.693362,2.4005,49,51,179.613,243,67,32.4314,6.62134,0.0125396,-1.1242,4.26431,16.2873,11.5416,5.16152,0.0346302,1.61222,6.09396,172,70.4013,118.82,165,89,15.0396,5.54334,0.0281716,0.776347,3.27251,8.88571,6.05984,4.25678,0.0616576,0.843061,3.14227,51,53.0816,165.079,218,93,21.5164,6.24257,0.0160024,-0.764002,3.82187,12.2327,7.88697,4.72111,0.0450443,1.4101,5.75812,200,81.862,29,245,26791,12312,26807,12332,245,0,0,15.8298,24.1066,1.23404,55.487,0.999993,8.83096,55.4866,15.8991,19.6202,1.23404,106.665,60.2735,118.82,20.9037,15.9618,15.0396
734,157.823,49.697,27.2475,0.8363,0.47416,0.370308,136.834,217,65,27.0727,6.63629,0.0119349,0.237131,3.02287,16.1771,9.22449,5.06414,0.0343866,0.80322,3.51627,198,68.7875,190.943,255,94,29.0783,6.75998,0.0108105,-0.49644,3.23289,16.3533,9.23717,5.10351,0.0336222,0.792202,3.35146,427,81.6842,137.568,192,88,18.1312,6.10212,0.0172434,0.340692,3.05023,11.1335,6.7156,4.56551,0.0501377,1.01312,3.92512,225,78.1676,170.029,234,107,21.1026,6.36649,0.0144156,0.232888,3.18095,12.8162,7.46836,4.76203,0.0436938,1.02113,4.27977,444,84.9362,30,734,26135,12313,26178,12349,734,0,0,46.3183,154.279,1.82506,149.626,0.641868,15.2853,96.0402,22.629,41.2992,1.82506,136.834,80.6158,137.568,27.0727,21.1511,18.1312
